,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
10,731.8812209874519,729.0838640204263,726.7172306443225,724.688098101668,722.9391702009739,721.4382966233803,720.1643560430153,719.0983736871624,718.2174129398394,717.4967339342563,716.9249407322992,716.5243130253563,716.3673998358041,716.5869461418771,717.3750066999992,718.9673430709953,721.617207945777,725.5664064020517,731.0170757751742,738.1048742740008,746.8754918701652,757.265641870955,769.0876696622989,782.0182848484995,795.595333967163,809.2279544083334,822.2244408720851,833.8397553950552,843.3407456449556,850.0821462145105,853.5818760779815,853.5818760779807,850.0821462145086,843.3407456449536,833.8397553950526,822.2244408720823,809.2279544083303,795.5953339671604,782.0182848484973,769.0876696622976,757.2656418709555,746.8754918701673,738.1048742740049,731.0170757751806,725.5664064020593,721.617207945787,718.9673430710078,717.3750067000137,716.5869461418932,716.3673998358215,716.5243130253748,716.9249407323186,717.4967339342775,718.2174129398616,719.0983736871855,720.1643560430392,721.4382966234054,722.9391702010007,724.6880981016963,726.7172306443522,729.0838640204566,731.8812209874826,735.2201957973293
11,732.8970569346421,730.5841685550522,728.6419106132943,726.9791830004009,725.5390600830808,724.2897505270846,723.2114831152638,722.2887997298623,721.5063159181076,720.8506818033853,720.3234987136431,719.9599759536569,719.8438627799881,720.114683886868,720.9655478288962,722.6288942659289,725.3518095789435,729.3676644093213,734.8691740759328,741.9836390766776,750.7504496819892,761.1019503602067,772.8483696366693,785.6676241178102,799.1028530995006,812.5724835009968,825.3974655422529,836.8478245383443,846.2064311795382,852.8429950200039,856.2871045765937,856.2871045765929,852.8429950200021,846.2064311795364,836.8478245383424,825.3974655422503,812.5724835009937,799.102853099498,785.6676241178081,772.8483696366682,761.1019503602074,750.7504496819917,741.9836390766817,734.8691740759389,729.3676644093291,725.3518095789536,722.6288942659415,720.9655478289113,720.1146838868844,719.843862780006,719.9599759536761,720.3234987136633,720.8506818034064,721.50631591813,722.2887997298853,723.2114831152877,724.2897505271102,725.5390600831076,726.9791830004295,728.6419106133242,730.5841685550826,732.897056934673,735.6895228229212
12,733.9363068879974,732.1282158723507,730.6352405932473,729.3675880462798,728.2674634355297,727.3018774600334,726.4508383705775,725.7007323134825,725.0420329169735,724.4717447424522,724.0043006528354,723.6881027753113,723.6189424507087,723.9449196172818,724.8621983362797,726.6011547159908,729.4035645454034,733.4953698899812,739.0604443272026,746.2173382352705,754.9984564289845,765.3316004020861,777.0249246223319,789.7570916574523,803.0755085648652,816.4067479475799,829.0833848006736,840.3894719884966,849.6227413557255,856.1666816604057,859.561558048032,859.5615580480313,856.1666816604044,849.6227413557237,840.3894719884945,829.0833848006708,816.4067479475768,803.0755085648626,789.7570916574501,777.0249246223309,765.3316004020869,754.9984564289872,746.2173382352748,739.0604443272088,733.4953698899892,729.4035645454137,726.6011547160037,724.8621983362951,723.9449196172986,723.6189424507271,723.6881027753308,724.0043006528562,724.4717447424737,725.042032916996,725.7007323135059,726.450838370602,727.301877460059,728.2674634355569,729.3675880463088,730.6352405932771,732.1282158723811,733.9363068880282,736.1670702123437
13,734.9971532285466,733.7138524976538,732.6951139313422,731.8516078948627,731.1234603387029,730.4749265121397,729.8842252441082,729.337974637825,728.8307449336678,728.3685632809176,727.9782801019878,727.7216163729461,727.706868533001,728.0920121112113,729.0782709765732,730.8955857523193,733.7812655328019,737.9545568533258,743.5913558190285,750.8018059911418,759.6108859894251,769.9412953049424,781.5990247327744,794.2636356080277,807.4866272293294,820.7019763745844,833.2526989089844,844.4354224031377,853.5611276424712,860.0254622410907,863.3780075180226,863.3780075180225,860.0254622410899,853.5611276424698,844.4354224031359,833.2526989089818,820.7019763745817,807.4866272293272,794.2636356080257,781.5990247327736,769.9412953049434,759.6108859894282,750.8018059911467,743.591355819035,737.954556853334,733.7812655328127,730.8955857523329,729.0782709765889,728.0920121112288,727.7068685330197,727.7216163729662,727.9782801020086,728.3685632809395,728.8307449336909,729.3379746378486,729.884225244133,730.4749265121658,731.12346033873,731.8516078948916,732.6951139313721,733.7138524976842,734.9971532285778,736.6518271216996
14,736.0776656083941,735.3386865438756,734.8190280170418,734.4289553577863,734.1053525802481,733.8081842506635,733.5123025037938,733.2030119344436,732.8772328408672,732.5484230766388,732.2550971629327,732.0722819381416,732.1210266730855,732.5699354721188,733.6269304770603,735.5234095939481,738.4934020947823,742.7499851516545,748.4616227728568,755.7306858746798,764.5749239818527,774.9115497998706,786.543906010931,799.1523053788749,812.2924440644326,825.4056603524018,837.8449182989306,848.9184280105844,857.9490700514463,864.3431984533646,867.6584712436786,867.6584712436783,864.3431984533634,857.9490700514451,848.9184280105828,837.8449182989285,825.4056603523993,812.2924440644302,799.1523053788734,786.5439060109306,774.9115497998721,764.5749239818566,755.7306858746854,748.461622772864,742.7499851516636,738.4934020947937,735.5234095939622,733.6269304770767,732.5699354721364,732.1210266731047,732.0722819381617,732.2550971629536,732.548423076661,732.8772328408903,733.2030119344679,733.5123025038188,733.8081842506895,734.1053525802754,734.4289553578157,734.8190280170719,735.3386865439059,736.0776656084249,737.142753436022
15,737.1758004876568,737.0000833475381,737.0040770131855,737.0967518086685,737.2106496289925,737.2999636047105,737.3345929653678,737.2970362174808,737.1849073989653,737.017345416729,736.8433790836767,736.7510859065585,736.8744344742814,737.3930385744088,738.5225522303391,740.4975607995758,743.5504162179805,747.8888150825154,753.6740086935438,761.0008347059158,769.8801513456225,780.2237824530217,791.8321527982437,804.3859550170638,817.4449208987031,830.4578451794958,842.7877973080268,853.7545648068503,862.6926627011292,869.0186892643515,872.2978952349101,872.2978952349096,869.0186892643507,862.6926627011279,853.7545648068487,842.7877973080253,830.4578451794943,817.4449208987011,804.3859550170625,791.8321527982437,780.2237824530238,769.8801513456267,761.0008347059221,753.6740086935516,747.8888150825255,743.5504162179927,740.4975607995906,738.5225522303562,737.3930385744274,736.8744344743009,736.751085906579,736.8433790836982,737.0173454167513,737.1849073989889,737.297036217505,737.3345929653933,737.2999636047368,737.21064962902,737.0967518086976,737.0040770132158,737.0000833475688,737.1758004876878,737.6387811341096
16,738.289401491431,738.6951625826773,739.2469469375969,739.8515221019097,740.4360606137782,740.947596960025,741.3495004858306,741.6199964987002,741.7558668308551,741.7801696974152,741.7509408430185,741.7686564651355,741.980260513404,742.5766460288436,743.7817312912675,745.8344533371506,748.9670841325485,753.3832003709991,759.2372947155618,766.6165757957962,775.5248701636494,785.8686119961495,797.4453181095137,809.9359889736999,822.904351430321,835.806845289326,848.0171608263306,858.8674418355978,867.7047151375644,873.9566226052167,877.1965983599691,877.1965983599686,873.9566226052156,867.7047151375635,858.8674418355967,848.0171608263292,835.8068452893243,822.9043514303196,809.9359889736991,797.4453181095142,785.8686119961523,775.5248701636542,766.6165757958031,759.2372947155706,753.3832003710097,748.9670841325614,745.8344533371663,743.781731291285,742.5766460288626,741.9802605134236,741.7686564651563,741.7509408430402,741.780169697438,741.7558668308789,741.619996498725,741.3495004858563,740.9475969600514,740.4360606138059,739.851522101939,739.2469469376275,738.695162582708,738.289401491462,738.1388158441129
17,739.4162006171391,740.4207968428353,741.5439127290246,742.6891933455155,743.7774920642366,744.7474310169665,745.5543239664437,746.1706582011643,746.5909758881995,746.8406135475465,746.9849013929631,747.1355797765231,747.4523103292662,748.1375094481043,749.423726993447,751.5548710505528,754.7642313986306,759.25258216173,765.1685903214722,772.5920421332122,781.5193959289242,791.8512418743991,803.3819129785421,815.792704549579,828.6516022766145,841.4232914773595,853.4931046681504,864.2069953870177,872.9262539248883,879.0913406380289,882.2853260108211,882.2853260108208,879.0913406380278,872.9262539248871,864.2069953870167,853.4931046681492,841.4232914773581,828.6516022766137,815.7927045495793,803.3819129785434,791.8512418744023,781.5193959289298,772.5920421332198,765.1685903214819,759.2525821617418,754.7642313986446,751.5548710505692,749.4237269934655,748.1375094481239,747.4523103292865,747.1355797765442,746.9849013929856,746.84061354757,746.5909758882237,746.1706582011893,745.5543239664696,744.7474310169932,743.7774920642648,742.689193345545,741.5439127290548,740.4207968428659,739.4162006171701,738.6417385943449
18,740.553820320064,742.1736116986972,743.8908368939825,745.605096498967,747.230050963548,748.6948225321573,749.945257867245,750.9466470311847,751.6899491228305,752.201315081556,752.5516574725939,752.862446805336,753.3052763430808,754.0940971167535,755.4704744498495,757.6837418853601,760.9688114012989,765.5245322814206,771.4947088619301,778.9523532298526,787.8866426249958,798.191949385554,809.658921884252,821.9688708870787,834.6942242494067,847.3086902743861,859.2106613516913,869.7619037647413,878.3403611944685,884.4017324465926,887.540715852226,887.5407158522255,884.4017324465915,878.3403611944675,869.7619037647405,859.2106613516904,847.3086902743854,834.6942242494067,821.9688708870798,809.6589218842543,798.1919493855582,787.8866426250024,778.952353229861,771.4947088619407,765.524532281433,760.9688114013139,757.6837418853773,755.4704744498686,754.0940971167738,753.3052763431017,752.8624468053581,752.551657472617,752.2013150815798,751.6899491228554,750.9466470312102,749.9452578672714,748.6948225321843,747.2300509635762,745.6050964989967,743.8908368940129,742.1736116987281,740.553820320095,739.1464077621715
19,741.6997765020367,743.9499872667884,746.2831693540915,748.5939693858955,750.7880520056514,752.7841357703844,754.5173736063005,755.9444495971279,757.0514012040494,757.8638592536001,758.4567480048771,758.9595599327315,759.5544871960775,760.4664813112961,761.9463126611761,764.2492476320242,767.612349794795,772.2330777202136,778.2509790828175,785.7329017260071,794.6611664498291,804.9240359710714,816.3083266946883,828.4952020179518,841.0616638872345,853.4911369506221,865.1964734242201,875.5573340832572,883.970859074028,889.9105870452311,892.9849942810408,892.98499428104,889.91058704523,883.9708590740273,875.5573340832569,865.1964734242199,853.4911369506221,841.0616638872356,828.4952020179538,816.3083266946918,804.9240359710772,794.661166449837,785.7329017260166,778.2509790828288,772.2330777202272,767.6123497948108,764.249247632042,761.9463126611957,760.466481311317,759.5544871960992,758.959559932754,758.4567480049004,757.8638592536248,757.0514012040745,755.9444495971538,754.5173736063269,752.7841357704116,750.78805200568,748.5939693859252,746.283169354122,743.9499872668192,741.6997765020678,739.6516612221485
20,742.8514824248145,745.7460613610474,748.7159482175554,751.6499594286461,754.4450267572423,757.0087431377257,759.2645841774898,761.1593515996526,762.6728109140662,763.8287532986818,764.7046713403496,765.4364012436187,766.2150667737773,767.2754460332415,768.8771367341128,771.2816455378494,774.7288104223167,779.4153204552146,785.4769749612371,792.9748790561845,801.884864120278,812.0893885031413,823.3716825367115,835.4130245274711,847.7954299747142,860.0128534260531,871.49394511283,881.6381447684828,889.8640597344942,895.6653858813011,898.6662934970698,898.6662934970695,895.665385881301,889.8640597344942,881.6381447684836,871.4939451128308,860.0128534260543,847.7954299747164,835.4130245274741,823.3716825367162,812.0893885031484,801.8848641202867,792.974879056195,785.4769749612498,779.4153204552293,774.7288104223335,771.2816455378681,768.8771367341335,767.275446033263,766.2150667738001,765.4364012436423,764.7046713403739,763.828753298707,762.6728109140921,761.1593515996786,759.2645841775167,757.0087431377535,754.4450267572707,751.6499594286764,748.7159482175865,745.7460613610783,742.8514824248459,740.1563186928477
21,744.006253565262,747.5577343399283,751.1838013953818,754.7666243823692,758.1937308898888,761.3610288186012,764.1796016097221,766.5853157083602,768.5503535508409,770.095267324823,771.2986509701917,772.3010520478906,773.3007601818741,774.5407750337521,776.2884734697477,778.8113229319129,782.3523182371266,787.108105290009,793.211489450673,800.7184446103142,809.5987657305872,819.729474725663,830.8905989278048,842.7640319304979,854.937522572732,866.9165893865874,878.1470885377967,888.0500006143012,896.0673792352145,901.7150159607817,904.6343407943883,904.6343407943884,901.7150159607817,896.0673792352152,888.0500006143025,878.1470885377983,866.9165893865897,854.9375225727349,842.7640319305021,830.8905989278104,819.7294747256709,809.5987657305968,800.718444610326,793.2114894506865,787.1081052900244,782.3523182371442,778.8113229319326,776.2884734697692,774.5407750337743,773.300760181898,772.3010520479149,771.2986509702166,770.0952673248487,768.5503535508675,766.5853157083872,764.179601609749,761.361028818629,758.1937308899179,754.7666243823995,751.183801395413,747.5577343399593,744.0062535652936,740.6591842800526
22,745.1613134236954,749.3806758009445,753.6809492682341,757.9369297347154,762.0261443306645,765.8323908749688,769.2538979785692,772.2148267057939,774.6786011931898,776.6610527533306,778.2402249661565,779.559612923598,780.8228265971854,782.2792917641184,784.2026824837435,786.8655336883522,790.5138172417188,795.3445757476755,801.4884329203794,808.9971499660171,817.8353350819255,827.8753084109937,838.8945727973426,850.5763723032916,862.5150981366642,874.2290002760899,885.1825925392744,894.8200805247602,902.608743422848,908.0881318970232,910.9182363952681,910.9182363952681,908.0881318970237,902.608743422849,894.8200805247619,885.1825925392769,874.2290002760933,862.5150981366684,850.5763723032966,838.8945727973489,827.875308411002,817.8353350819359,808.9971499660294,801.4884329203936,795.3445757476917,790.5138172417372,786.865533688373,784.2026824837659,782.2792917641419,780.8228265972097,779.559612923623,778.2402249661823,776.6610527533574,774.6786011932168,772.2148267058215,769.2538979785969,765.8323908749969,762.0261443306937,757.9369297347457,753.6809492682655,749.3806758009758,745.161313423727,741.1590492122093
23,746.313800289404,751.2103333046877,756.2012089558106,761.1532423574605,765.933458950608,770.4132314247264,774.4776714759588,778.0387433860299,781.0501548099213,783.5215377906421,785.5285065685428,787.2154124887035,788.7890584474274,790.5032923132196,792.6363759435183,795.4646749576177,799.2365068675568,804.1493141461724,810.3320855291186,817.8332884977508,826.6134548080302,836.5413750516226,847.393211532979,858.8547748253995,870.5284037848674,881.9465268404468,892.5939162135703,901.9397062911751,909.4780915510031,914.7738900599145,917.5067948505897,917.5067948505897,914.7738900599151,909.4780915510048,901.9397062911777,892.5939162135737,881.946526840451,870.5284037848721,858.8547748254053,847.3932115329861,836.5413750516315,826.6134548080415,817.8332884977639,810.3320855291336,804.1493141461895,799.236506867576,795.4646749576389,792.6363759435416,790.5032923132438,788.7890584474524,787.2154124887296,785.5285065685697,783.5215377906694,781.0501548099492,778.0387433860577,774.4776714759865,770.4132314247547,765.9334589506376,761.1532423574912,756.2012089558419,751.2103333047193,746.3138002894356,741.6546947622405
24,747.4607749582796,753.0419433232174,758.7380010944514,764.4073214376493,769.9060501703802,775.0929203560829,779.839801162773,784.0461784577769,787.6553074755855,790.6692387441985,793.1591389380004,795.2677607446232,797.2025071884866,799.2192180633662,801.5987150368403,804.6197240410894,808.5320678252345,813.5333768912262,819.7513597280641,827.2320092278236,835.9329485145203,845.7208514765741,856.3721236528229,867.5768556725407,878.9471577756647,890.0315524119449,900.3370388328769,909.359627312362,916.6222404710547,921.7165037700616,924.3429385169832,924.3429385169836,921.7165037700623,916.6222404710569,909.3596273123651,900.3370388328813,890.0315524119495,878.9471577756702,867.5768556725477,856.3721236528307,845.7208514765838,835.9329485145323,827.2320092278377,819.7513597280804,813.5333768912443,808.5320678252546,804.6197240411118,801.5987150368643,799.2192180633915,797.2025071885126,795.2677607446501,793.1591389380278,790.6692387442267,787.6553074756137,784.0461784578055,779.8398011628013,775.0929203561114,769.90605017041,764.4073214376801,758.738001094483,753.0419433232491,747.460774958311,742.1448953480259
25,748.5992293867123,754.8705445960015,761.2843603164498,767.6903094827827,773.9334330821661,779.8597197053236,785.3277571593815,790.2243803551797,794.4817947787634,798.0931912407472,801.1232367476632,803.7103879132445,806.0596186547995,808.4257954884499,811.0897615933769,814.3307398664152,818.398976556821,823.4919758548286,829.736528054835,837.1770683985555,845.7696651145982,855.3805677052021,865.7883799700301,876.689629845255,887.708501066579,898.411990511817,908.3316983927837,916.9927719367859,923.9488869978048,928.820138047459,931.329056868555,931.3290568685552,928.8201380474595,923.9488869978067,916.992771936789,908.3316983927882,898.4119905118221,887.7085010665853,876.6896298452623,865.7883799700384,855.3805677052123,845.7696651146105,837.1770683985703,829.7365280548516,823.4919758548469,818.3989765568416,814.3307398664382,811.0897615934017,808.425795488476,806.0596186548263,803.7103879132718,801.1232367476915,798.0931912407762,794.4817947787927,790.2243803552087,785.3277571594102,779.8597197053529,773.9334330821958,767.6903094828135,761.2843603164814,754.8705445960334,748.5992293867442,742.6284218021169
26,749.7260962536653,756.6909940353991,763.832950763865,770.9927278952468,778.0042099241753,784.7006663055469,790.9274320763494,796.5585431363985,801.5145717523992,805.7785811177017,809.4066585487388,812.5301424292414,815.3482826170783,818.1116029003034,821.0979423688835,824.5846755208538,828.8210030307517,834.0037605491611,840.2591437619462,847.6310969496243,856.0758023705206,865.4612221810238,875.5706434366522,886.1097536032436,896.7176588795694,906.9826896438052,916.4637929583819,924.7177608091666,931.3311751019329,935.9542985634015,938.3328452577407,938.3328452577412,935.9542985634023,931.3311751019348,924.7177608091699,916.4637929583864,906.9826896438104,896.7176588795757,886.1097536032511,875.5706434366609,865.4612221810341,856.0758023705333,847.6310969496395,840.2591437619634,834.0037605491804,828.8210030307731,824.5846755208775,821.0979423689089,818.11160290033,815.3482826171053,812.5301424292695,809.4066585487678,805.778581117731,801.5145717524288,796.5585431364278,790.9274320763788,784.7006663055763,778.0042099242055,770.9927278952781,763.8329507638969,756.690994035431,749.726096253697,743.1040447995103
